index,Entity,Code,Year,Prevalence in Males,Prevalence in Females,Population (historical estimates),Continent
43167,Sao Tome and Principe,STP,2015,0.962709001934,0.21629856214,199439.0,Africa
43426,Saudi Arabia,SAU,2015,1.11510633706,0.247560139524,31717676.0,Asia
43713,Senegal,SEN,2015,0.970220555883,0.2172393489109999,14578450.0,Africa
43972,Serbia,SRB,2015,1.02061987806,0.224376040609,8876777.0,Europe
44233,Seychelles,SYC,2015,0.957472682753,0.216446444587,94981.0,Africa
44455,Sierra Leone,SLE,2015,0.960510013617,0.2159919616699999,7171909.0,Africa
44714,Singapore,SGP,2015,0.994311046198,0.20743341209,5592143.0,Asia
45036,Slovakia,SVK,2015,1.03378577617,0.2261761718719999,5435614.0,Europe
45295,Slovenia,SVN,2015,1.04174291955,0.227604479083,2071199.0,Europe
45554,Solomon Islands,SLB,2015,0.941471592918,0.214412073464,603133.0,Oceania
45807,Somalia,SOM,2015,0.96172095635,0.216084846942,13797204.0,Africa
46067,South Africa,ZAF,2015,0.997147957674,0.2224051556929999,55386369.0,Africa
46613,South Korea,KOR,2015,0.957092438289,0.202890174003,50823087.0,Asia
46873,South Sudan,SSD,2015,0.964684007756,0.216626852485,10715657.0,Africa
47176,Spain,ESP,2015,0.830537329499,0.181241885566,46671919.0,Europe
47435,Sri Lanka,LKA,2015,0.987006894307,0.2199637227749999,20908024.0,Asia
47721,Sudan,SDN,2015,1.0524846061,0.238674059298,38902948.0,Africa
47980,Suriname,SUR,2015,0.979538833539,0.2167752100489999,559136.0,South America
48292,Sweden,SWE,2015,1.09195525303,0.279268897845,9764949.0,Europe
48551,Switzerland,CHE,2015,0.8483329581229999,0.182427702131,8296775.0,Europe
48810,Syria,SYR,2015,1.07708291784,0.240798865105,17997411.0,Asia
49069,Taiwan,TWN,2015,0.99432645521,0.220289678847,23557473.0,Asia
49328,Tajikistan,TJK,2015,0.998649192425,0.221083282024,8454019.0,Asia
49587,Tanzania,TZA,2015,0.966420884393,0.217000157512,51482638.0,Africa
49846,Thailand,THA,2015,0.979895081853,0.2204266767,68714519.0,Asia
50105,Timor,TLS,2015,0.949434464974,0.215903533929,1196294.0,Asia
50364,Togo,TGO,2015,0.963706962587,0.2162152222199999,7323162.0,Africa
50695,Tonga,TON,2015,0.971772223879,0.218183298866,100780.0,Oceania
50946,Trinidad and Tobago,TTO,2015,0.98726640058,0.2175234652829999,1370332.0,North America
51213,Tunisia,TUN,2015,1.09670459407,0.24406409615,11179951.0,Africa
51472,Turkey,TUR,2015,1.10561806598,0.24416489525,78529413.0,Asia
51731,Turkmenistan,TKM,2015,1.0173279353,0.223251521532,5565283.0,Asia
52318,Uganda,UGA,2015,0.96566074292,0.216800025628,38225447.0,Africa
52577,Ukraine,UKR,2015,1.02641266472,0.225319623785,44921636.0,Europe
52836,United Arab Emirates,ARE,2015,1.10262848235,0.243223599869,9262896.0,Asia
53095,United Kingdom,GBR,2015,0.849948954167,0.178573646191,65860149.0,Europe
53355,United States,USA,2015,0.973720369403,0.20474929091,320878312.0,North America
53615,United States Virgin Islands,VIR,2015,1.00105616267,0.2193814521339999,104950.0,North America
53724,Uruguay,URY,2015,0.934203783924,0.2023974728339999,3412013.0,South America
53983,Uzbekistan,UZB,2015,1.00420805499,0.2208133579149999,30929556.0,Asia
54242,Vanuatu,VUT,2015,0.94712720638,0.214652681037,271128.0,Oceania
54713,Venezuela,VEN,2015,1.02247897052,0.225503571198,30081827.0,South America
54972,Vietnam,VNM,2015,0.977823644609,0.219045790465,92677082.0,Asia
55758,Yemen,YEM,2015,1.05590215028,0.238244752168,26497881.0,Asia
56020,Zambia,ZMB,2015,0.961191743016,0.216277662873,15879370.0,Africa
56280,Zimbabwe,ZWE,2015,0.975531805393,0.217740630833,13814642.0,Africa
index,Entity,Code,Year,Prevalence in Males,Prevalence in Females,Population (historical estimates),Continent
26,Afghanistan,AFG,2015,0.314800636627,0.12931254213,34413603.0,Asia
545,Albania,ALB,2015,0.4172950063439999,0.163435101838,2890524.0,Europe
804,Algeria,DZA,2015,0.38651782438,0.146015064091,39728020.0,Africa
1063,American Samoa,ASM,2015,0.353714887795,0.140178054652,55806.0,Oceania
1204,Andorra,AND,2015,0.504641168134,0.166592274618,77993.0,Europe
1463,Angola,AGO,2015,0.291335387444,0.1287267662449999,27884380.0,Africa
1844,Antigua and Barbuda,ATG,2015,0.416192122338,0.164624164811,93571.0,North America
2103,Argentina,ARG,2015,0.5021506865400001,0.184801411849,43075416.0,South America
2362,Armenia,ARM,2015,0.383395017362,0.156730609527,2925559.0,Asia
3013,Australia,AUS,2015,0.687918341708,0.236297048373,23932499.0,Oceania
3272,Austria,AUT,2015,0.482344390458,0.165083907557,8678667.0,Europe
3532,Azerbaijan,AZE,2015,0.368842777168,0.150486166968,9622741.0,Asia
3792,Bahamas,BHS,2015,0.404582556997,0.161077295268,374200.0,North America
4050,Bahrain,BHR,2015,0.391863343131,0.147499611973,1371853.0,Asia
4309,Bangladesh,BGD,2015,0.312540634753,0.125638170922,156256287.0,Asia
4568,Barbados,BRB,2015,0.422257752861,0.164065558873,285327.0,North America
4820,Belarus,BLR,2015,0.38553250799,0.162479159042,9439424.0,Europe
5079,Belgium,BEL,2015,0.493774352046,0.166633981235,11287931.0,Europe
5338,Belize,BLZ,2015,0.399604566155,0.159397698947,360926.0,North America
5597,Benin,BEN,2015,0.29792855911,0.124020837658,10575962.0,Africa
5856,Bermuda,BMU,2015,0.429135605588,0.168049901423,63695.0,North America
5928,Bhutan,BTN,2015,0.32367099584,0.126508967449,727885.0,Asia
6187,Bolivia,BOL,2015,0.376692988152,0.145899800833,10869732.0,South America
6518,Bosnia and Herzegovina,BIH,2015,0.422253223624,0.166324250118,3429362.0,Europe
6777,Botswana,BWA,2015,0.31305981217,0.143073528395,2120716.0,Africa
7037,Brazil,BRA,2015,0.4101729756139999,0.160606194617,204471759.0,South America
7369,Brunei,BRN,2015,0.536064047992,0.188901104313,414914.0,Asia
7628,Bulgaria,BGR,2015,0.410233299494,0.162791141764,7199739.0,Europe
7887,Burkina Faso,BFA,2015,0.289737851112,0.121026139997,18110616.0,Africa
8146,Burundi,BDI,2015,0.29271490443,0.131021916789,10160034.0,Africa
8405,Cambodia,KHM,2015,0.322695888013,0.135827955182,15521435.0,Asia
8664,Cameroon,CMR,2015,0.2972914816999999,0.124633687732,23298376.0,Africa
8923,Canada,CAN,2015,0.567655595423,0.194161745641,36026668.0,North America
9182,Cape Verde,CPV,2015,0.3295043419019999,0.136625853384,524740.0,Africa
9514,Central African Republic,CAF,2015,0.281043235739,0.129080239879,4493171.0,Africa
9881,Chad,TCD,2015,0.290451568223,0.121356391791,14110971.0,Africa
10212,Chile,CHL,2015,0.507687355923,0.186600038929,17969356.0,South America
10471,China,CHN,2015,0.3581183482159999,0.1217777511369999,1406847868.0,Asia
10732,Colombia,COL,2015,0.390948092205,0.158939016701,47520667.0,South America
10991,Comoros,COM,2015,0.310311784957,0.131224082327,777435.0,Africa
11231,Congo,COG,2015,0.295793658885,0.131799240016,4856093.0,Africa
11562,Costa Rica,CRI,2015,0.424505382909,0.165082451929,4847805.0,North America
11821,Cote d'Ivoire,CIV,2015,0.292840505656,0.125275000012,23226148.0,Africa
12080,Croatia,HRV,2015,0.4210495742039999,0.167673943443,4232874.0,Europe
12339,Cuba,CUB,2015,0.424768213266,0.164086336107,11324777.0,North America
12670,Cyprus,CYP,2015,0.488304673551,0.164030108438,1160987.0,Europe
12929,Czechia,CZE,2015,0.428482754074,0.167995494077,10601390.0,Europe
13189,Democratic Republic of Congo,COD,2015,0.290141476839,0.125225984401,76244532.0,Africa
13448,Denmark,DNK,2015,0.522561566369,0.180735981429,5688695.0,Europe
13707,Djibouti,DJI,2015,0.311095323125,0.130896368869,913998.0,Africa
13966,Dominica,DMA,2015,0.415853118318,0.163506131547,71175.0,North America
14220,Dominican Republic,DOM,2015,0.412068745215,0.160256148589,10281675.0,North America
14561,Ecuador,ECU,2015,0.394098284289,0.153904334809,16212022.0,South America
14820,Egypt,EGY,2015,0.3637697350959999,0.141382256621,92442549.0,Africa
15079,El Salvador,SLV,2015,0.388493150457,0.158254665079,6325121.0,North America
15365,Equatorial Guinea,GNQ,2015,0.288438939683,0.127656628256,1168575.0,Africa
15624,Eritrea,ERI,2015,0.304414996371,0.130712495699,3342818.0,Africa
15884,Estonia,EST,2015,0.39754698311,0.1651615871789999,1315330.0,Europe
16143,Eswatini,SWZ,2015,0.2997971824,0.137955743431,1104038.0,Africa
16402,Ethiopia,ETH,2015,0.298714371904,0.1304270665369999,100835453.0,Africa
17143,Fiji,FJI,2015,0.325665408465,0.133525654863,868632.0,Oceania
17393,Finland,FIN,2015,0.4859718960019999,0.171989790557,5481128.0,Europe
17652,France,FRA,2015,0.437295656602,0.146084587061,64453194.0,Europe
18106,Gabon,GAB,2015,0.301728536632,0.1314845186929999,1947690.0,Africa
18365,Gambia,GMB,2015,0.312677114111,0.1274502755729999,2085860.0,Africa
18624,Georgia,GEO,2015,0.376892327124,0.156034059594,4024180.0,Asia
18883,Germany,DEU,2015,0.4890185486749999,0.165795856837,81787411.0,Europe
19142,Ghana,GHA,2015,0.308417915928,0.128148088837,27849203.0,Africa
19473,Greece,GRC,2015,0.488107889142,0.165155476481,10659737.0,Europe
19732,Greenland,GRL,2015,0.490224904153,0.170534672019,56378.0,North America
19836,Grenada,GRD,2015,0.397130852328,0.159610432555,109603.0,North America
20219,Guam,GUM,2015,0.363491920534,0.141446904097,161851.0,Oceania
20291,Guatemala,GTM,2015,0.371386867299,0.150677835736,16252425.0,North America
20551,Guinea,GIN,2015,0.294325651114,0.121609939874,11432096.0,Africa
20810,Guinea-Bissau,GNB,2015,0.291665915958,0.123250838475,1737207.0,Africa
21069,Guyana,GUY,2015,0.374296843979,0.154038713774,767433.0,South America
21328,Haiti,HTI,2015,0.355892547634,0.14378926332,10695540.0,North America
21670,Honduras,HND,2015,0.389304396502,0.1530062578089999,9112904.0,North America
22188,Hungary,HUN,2015,0.41722212017,0.16620159914,9777925.0,Europe
22447,Iceland,ISL,2015,0.432541277228,0.142028230565,330237.0,Europe
22706,India,IND,2015,0.310954678923,0.126993541018,1310152392.0,Asia
22965,Indonesia,IDN,2015,0.351593138664,0.143938001531,258383257.0,Asia
23224,Iran,IRN,2015,0.390714532131,0.147077935415,78492208.0,Asia
23483,Iraq,IRQ,2015,0.340289026606,0.139344055462,35572269.0,Asia
23742,Ireland,IRL,2015,0.522133466067,0.179123159707,4652420.0,Europe
24073,Israel,ISR,2015,0.4897871484409999,0.16387049426,7978496.0,Asia
24332,Italy,ITA,2015,0.493054056256,0.16550148844,60578489.0,Europe
24591,Jamaica,JAM,2015,0.4130366330869999,0.159985245014,2891024.0,North America
24842,Japan,JPN,2015,0.614607926669,0.221769746987,127985139.0,Asia
25102,Jordan,JOR,2015,0.388046402883,0.1459304542,9266573.0,Asia
25361,Kazakhstan,KAZ,2015,0.357232418893,0.1511705521969999,17572010.0,Asia
25620,Kenya,KEN,2015,0.320800065051,0.137303282462,47878339.0,Africa
25879,Kiribati,KIR,2015,0.313255935971,0.130430127788,110927.0,Oceania
26102,Kuwait,KWT,2015,0.4128712717559999,0.15322946858,3835588.0,Asia
26361,Kyrgyzstan,KGZ,2015,0.3574207980509999,0.149630141021,5959126.0,Asia
26620,Laos,LAO,2015,0.315177735221,0.1325998299129999,6741160.0,Asia
26906,Latvia,LVA,2015,0.388594300593,0.163428997921,1997675.0,Europe
27165,Lebanon,LBN,2015,0.398079787503,0.149178026219,6532681.0,Asia
27424,Lesotho,LSO,2015,0.298429330108,0.136904271192,2059011.0,Africa
27683,Liberia,LBR,2015,0.294922078019,0.122176790346,4472229.0,Africa
27942,Libya,LBY,2015,0.389495081122,0.147131030995,6418315.0,Africa
28460,Lithuania,LTU,2015,0.391686772714,0.16414879578,2931872.0,Europe
28773,Luxembourg,LUX,2015,0.481851149188,0.164269208385,566741.0,Europe
29104,Madagascar,MDG,2015,0.303155756113,0.128448370721,24234080.0,Africa
29363,Malawi,MWI,2015,0.292359166487,0.128338018977,16745305.0,Africa
29622,Malaysia,MYS,2015,0.361758963996,0.147317594888,30270965.0,Asia
29881,Maldives,MDV,2015,0.363164528712,0.142031022273,454914.0,Asia
30103,Mali,MLI,2015,0.295250150934,0.1212785558459999,17438772.0,Africa
30362,Malta,MLT,2015,0.4957861434939999,0.164214760964,433559.0,Europe
30618,Marshall Islands,MHL,2015,0.322906369986,0.13328292175,57444.0,Oceania
30955,Mauritania,MRT,2015,0.3188856180659999,0.128862277655,4046304.0,Africa
31214,Mauritius,MUS,2015,0.3619067056209999,0.148206332471,1259457.0,Africa
31545,Mexico,MEX,2015,0.416984548088,0.164810712348,121858251.0,North America
31804,Micronesia (country),FSM,2015,0.326885175856,0.133715951503,108886.0,Oceania
32054,Moldova,MDA,2015,0.380627275586,0.1588883514239999,4070705.0,Europe
32535,Mongolia,MNG,2015,0.355830935146,0.147681111142,2998433.0,Asia
32794,Montenegro,MNE,2015,0.426049990403,0.166432061928,626957.0,Europe
33124,Morocco,MAR,2015,0.3702916724089999,0.142047569671,34663608.0,Africa
33383,Mozambique,MOZ,2015,0.292605288117,0.126459113452,27042001.0,Africa
33642,Myanmar,MMR,2015,0.326716313745,0.137219516087,52680724.0,Asia
33902,Namibia,NAM,2015,0.312283837378,0.137424858545,2314901.0,Africa
34383,Nepal,NPL,2015,0.314607439457,0.126039825049,27015033.0,Asia
34642,Netherlands,NLD,2015,0.49944688529,0.166588561847,16938492.0,Europe
35085,New Zealand,NZL,2015,0.645465474974,0.22556075589,4614527.0,Oceania
35322,Nicaragua,NIC,2015,0.408916748925,0.159690151882,6223234.0,North America
35581,Niger,NER,2015,0.289326203409,0.1188094746089999,20001663.0,Africa
35840,Nigeria,NGA,2015,0.297602392792,0.121882292844,181137454.0,Africa
36458,North Korea,PRK,2015,0.336891831433,0.123410362366,25183832.0,Asia
36717,North Macedonia,MKD,2015,0.4211110789,0.164589129109,2079335.0,Europe
37004,Northern Mariana Islands,MNP,2015,0.372157897556,0.141580617404,55779.0,Oceania
37076,Norway,NOR,2015,0.462939800315,0.152197862362,5199827.0,Europe
37594,Oman,OMN,2015,0.381295959507,0.14602630931,4267341.0,Asia
37853,Pakistan,PAK,2015,0.321351351062,0.128052438864,199426953.0,Asia
38334,Palestine,PSE,2015,0.377783103345,0.146083185052,4529160.0,Asia
38556,Panama,PAN,2015,0.419816431166,0.163144212414,3968490.0,North America
38815,Papua New Guinea,PNG,2015,0.304975410453,0.128603192494,8107772.0,Oceania
39074,Paraguay,PRY,2015,0.412340592524,0.157912714535,6688746.0,South America
39334,Peru,PER,2015,0.401476144498,0.153207853956,30470739.0,South America
39593,Philippines,PHL,2015,0.331481142192,0.13894506755,102113206.0,Asia
39853,Poland,POL,2015,0.4186679345459999,0.167126251477,38034076.0,Europe
40112,Portugal,PRT,2015,0.4747970294449999,0.1638863455309999,10368346.0,Europe
40371,Puerto Rico,PRI,2015,0.4233147451249999,0.167822246165,3381512.0,North America
40488,Qatar,QAT,2015,0.4047518207359999,0.150329378544,2565708.0,Asia
40847,Romania,ROU,2015,0.403245128421,0.161240936855,19925182.0,Europe
41106,Russia,RUS,2015,0.373679628792,0.160189575813,144985059.0,Europe
41365,Rwanda,RWA,2015,0.2991917302069999,0.129547592003,11369066.0,Africa
42014,Saint Lucia,LCA,2015,0.400270774456,0.160550121887,179131.0,North America
42450,Saint Vincent and the Grenadines,VCT,2015,0.3965427070869999,0.1587784461559999,109135.0,North America
42696,Samoa,WSM,2015,0.342817306639,0.137384566792,193510.0,Oceania
43167,Sao Tome and Principe,STP,2015,0.315078854811,0.1293529374,199439.0,Africa
43426,Saudi Arabia,SAU,2015,0.408357904727,0.1530826783,31717676.0,Asia
43713,Senegal,SEN,2015,0.305294574173,0.1261333660509999,14578450.0,Africa
43972,Serbia,SRB,2015,0.418165739994,0.1644363336199999,8876777.0,Europe
44233,Seychelles,SYC,2015,0.35009173185,0.146864362878,94981.0,Africa
44455,Sierra Leone,SLE,2015,0.289551944817,0.1212700917,7171909.0,Africa
44714,Singapore,SGP,2015,0.56815895242,0.195624244645,5592143.0,Asia
45036,Slovakia,SVK,2015,0.421505602271,0.166890992698,5435614.0,Europe
45295,Slovenia,SVN,2015,0.433558524254,0.169871553761,2071199.0,Europe
45554,Solomon Islands,SLB,2015,0.312416382739,0.131864174251,603133.0,Oceania
45807,Somalia,SOM,2015,0.292293219763,0.130320391887,13797204.0,Africa
46067,South Africa,ZAF,2015,0.315633280476,0.138818289383,55386369.0,Africa
46613,South Korea,KOR,2015,0.493489136044,0.170042801494,50823087.0,Asia
46873,South Sudan,SSD,2015,0.2992224362739999,0.129198900918,10715657.0,Africa
47176,Spain,ESP,2015,0.5063263251879999,0.173186667992,46671919.0,Europe
47435,Sri Lanka,LKA,2015,0.362863574125,0.147432030567,20908024.0,Asia
47721,Sudan,SDN,2015,0.338364581493,0.133478811828,38902948.0,Africa
47980,Suriname,SUR,2015,0.394789462412,0.157660220819,559136.0,South America
48292,Sweden,SWE,2015,0.548473297914,0.179018396877,9764949.0,Europe
48551,Switzerland,CHE,2015,0.4917072870099999,0.163824646268,8296775.0,Europe
48810,Syria,SYR,2015,0.377938030817,0.145902398923,17997411.0,Asia
49069,Taiwan,TWN,2015,0.367730433248,0.130055450935,23557473.0,Asia
49328,Tajikistan,TJK,2015,0.361954316489,0.146702701211,8454019.0,Asia
49587,Tanzania,TZA,2015,0.302345869586,0.129085712453,51482638.0,Africa
49846,Thailand,THA,2015,0.352487945769,0.146523769125,68714519.0,Asia
50105,Timor,TLS,2015,0.333778912607,0.13322777369,1196294.0,Asia
50364,Togo,TGO,2015,0.298123267926,0.124952893456,7323162.0,Africa
50695,Tonga,TON,2015,0.342844190309,0.13667859986,100780.0,Oceania
50946,Trinidad and Tobago,TTO,2015,0.402673851315,0.160679951302,1370332.0,North America
51213,Tunisia,TUN,2015,0.385790392429,0.148143067893,11179951.0,Africa
51472,Turkey,TUR,2015,0.380335184749,0.147090564305,78529413.0,Asia
51731,Turkmenistan,TKM,2015,0.361042962286,0.148135075946,5565283.0,Asia
52318,Uganda,UGA,2015,0.294425749586,0.129689401617,38225447.0,Africa
52577,Ukraine,UKR,2015,0.383563273263,0.1617393789249999,44921636.0,Europe
52836,United Arab Emirates,ARE,2015,0.39210182075,0.1484996495519999,9262896.0,Asia
53095,United Kingdom,GBR,2015,0.5683896751849999,0.192609400973,65860149.0,Europe
53355,United States,USA,2015,0.555218729849,0.171815802072,320878312.0,North America
53615,United States Virgin Islands,VIR,2015,0.418713111843,0.166444735629,104950.0,North America
53724,Uruguay,URY,2015,0.50772758063,0.18707075183,3412013.0,South America
53983,Uzbekistan,UZB,2015,0.366183113222,0.149812551983,30929556.0,Asia
54242,Vanuatu,VUT,2015,0.3158245938719999,0.1316270036589999,271128.0,Oceania
54713,Venezuela,VEN,2015,0.393788921092,0.160351932376,30081827.0,South America
54972,Vietnam,VNM,2015,0.359103264223,0.146298096522,92677082.0,Asia
55758,Yemen,YEM,2015,0.342212043387,0.132952829929,26497881.0,Asia
56020,Zambia,ZMB,2015,0.2899459821,0.130359603204,15879370.0,Africa
56280,Zimbabwe,ZWE,2015,0.305074664901,0.138223187242,13814642.0,Africa
index,Entity,Code,Year,Prevalence in Males,Prevalence in Females,Population (historical estimates),Continent
26,Afghanistan,AFG,2015,4.65469638385,3.75467029797,34413603.0,Asia
545,Albania,ALB,2015,0.553948156475,0.502216749773,2890524.0,Europe
804,Algeria,DZA,2015,1.48915161098,1.13062308078,39728020.0,Africa
1063,American Samoa,ASM,2015,0.375396564187,0.351941016823,55806.0,Oceania
1205,Andorra,AND,2015,0.254538395124,0.323533719521,77993.0,Europe
1464,Angola,AGO,2015,0.326436171261,0.299692877102,27884380.0,Africa
1845,Antigua and Barbuda,ATG,2015,0.2261975670479999,0.241988705398,93571.0,North America
2104,Argentina,ARG,2015,0.481335563804,0.426617340202,43075416.0,South America
2363,Armenia,ARM,2015,0.596276250316,0.538267484347,2925559.0,Asia
3015,Australia,AUS,2015,0.182304929333,0.259605159344,23932499.0,Oceania
3274,Austria,AUT,2015,0.32973731078,0.387106153695,8678667.0,Europe
3534,Azerbaijan,AZE,2015,0.470308770877,0.428892970379,9622741.0,Asia
3794,Bahamas,BHS,2015,0.229296284198,0.246674299851,374200.0,North America
4052,Bahrain,BHR,2015,0.909725833229,0.716125833195,1371853.0,Asia
4311,Bangladesh,BGD,2015,0.47269825413,0.451353840508,156256287.0,Asia
4570,Barbados,BRB,2015,0.271839337262,0.2807152829,285327.0,North America
4822,Belarus,BLR,2015,0.4286478194759999,0.388174675637,9439424.0,Europe
5081,Belgium,BEL,2015,0.361700737025,0.4262216881639999,11287931.0,Europe
5340,Belize,BLZ,2015,0.362045615269,0.3603493245799999,360926.0,North America
5599,Benin,BEN,2015,0.630775937233,0.553916228587,10575962.0,Africa
5858,Bermuda,BMU,2015,0.136570625058,0.161991607478,63695.0,North America
5930,Bhutan,BTN,2015,0.937450076334,0.774626940257,727885.0,Asia
6189,Bolivia,BOL,2015,0.4084169920539999,0.421709252799,10869732.0,South America
6520,Bosnia and Herzegovina,BIH,2015,0.524205290928,0.4825106678149999,3429362.0,Europe
6779,Botswana,BWA,2015,0.264274367024,0.261221360691,2120716.0,Africa
7039,Brazil,BRA,2015,0.3221027085339999,0.323920088386,204471759.0,South America
7371,Brunei,BRN,2015,0.106867346768,0.087912476018,414914.0,Asia
7630,Bulgaria,BGR,2015,0.4505519100139999,0.419112363449,7199739.0,Europe
7889,Burkina Faso,BFA,2015,0.729378957653,0.6578179445319999,18110616.0,Africa
8148,Burundi,BDI,2015,1.1561292331200002,1.01967777555,10160034.0,Africa
8407,Cambodia,KHM,2015,1.38265595045,1.58078318587,15521435.0,Asia
8666,Cameroon,CMR,2015,0.448623905595,0.411244056136,23298376.0,Africa
8925,Canada,CAN,2015,0.591113371708,0.48352693235,36026668.0,North America
9184,Cape Verde,CPV,2015,0.316222763872,0.281304693529,524740.0,Africa
9517,Central African Republic,CAF,2015,0.8195087211719999,0.7091543525099999,4493171.0,Africa
9916,Chad,TCD,2015,0.671541093872,0.59977188779,14110971.0,Africa
10247,Chile,CHL,2015,0.446686715847,0.3910216919929999,17969356.0,South America
10506,China,CHN,2015,0.449172603047,0.33485137622,1406847868.0,Asia
10767,Colombia,COL,2015,0.323062529235,0.310905982168,47520667.0,South America
11026,Comoros,COM,2015,0.670926191804,0.5809326100419999,777435.0,Africa
11266,Congo,COG,2015,0.3501162088289999,0.321799842375,4856093.0,Africa
11597,Costa Rica,CRI,2015,0.281553823338,0.279062091761,4847805.0,North America
11856,Cote d'Ivoire,CIV,2015,0.50454218164,0.461371640342,23226148.0,Africa
12115,Croatia,HRV,2015,0.4109141614079999,0.382869936847,4232874.0,Europe
12374,Cuba,CUB,2015,0.360449979691,0.354853838496,11324777.0,North America
12705,Cyprus,CYP,2015,0.386635176498,0.439272859777,1160987.0,Europe
12964,Czechia,CZE,2015,0.347299001099,0.329783405296,10601390.0,Europe
13224,Democratic Republic of Congo,COD,2015,0.896733235334,0.758503661315,76244532.0,Africa
13483,Denmark,DNK,2015,0.134253492299,0.113154805002,5688695.0,Europe
13742,Djibouti,DJI,2015,0.612632356655,0.537884908665,913998.0,Africa
14001,Dominica,DMA,2015,0.309665059559,0.314063939373,71175.0,North America
14255,Dominican Republic,DOM,2015,0.283479355917,0.290819529685,10281675.0,North America
14599,Ecuador,ECU,2015,0.347703758144,0.352284410452,16212022.0,South America
14858,Egypt,EGY,2015,2.38515010832,2.00476845715,92442549.0,Africa
15117,El Salvador,SLV,2015,0.377066881059,0.3544723639759999,6325121.0,North America
15404,Equatorial Guinea,GNQ,2015,0.142055173475,0.151300099912,1168575.0,Africa
15663,Eritrea,ERI,2015,0.881426760621,0.767250431539,3342818.0,Africa
15923,Estonia,EST,2015,0.369004181406,0.335487904013,1315330.0,Europe
16182,Eswatini,SWZ,2015,0.324129239169,0.321064473346,1104038.0,Africa
16441,Ethiopia,ETH,2015,0.849709187957,0.7283652810450001,100835453.0,Africa
17182,Fiji,FJI,2015,0.578291398193,0.533434755867,868632.0,Oceania
17432,Finland,FIN,2015,0.506089422679,0.4987961170389999,5481128.0,Europe
17691,France,FRA,2015,0.370137434186,0.509101576703,64453194.0,Europe
18145,Gabon,GAB,2015,0.208350659543,0.204717350394,1947690.0,Africa
18404,Gambia,GMB,2015,0.5374274923129999,0.475218497137,2085860.0,Africa
18663,Georgia,GEO,2015,0.597244641418,0.542460161104,4024180.0,Asia
18922,Germany,DEU,2015,0.227750248892,0.246800599244,81787411.0,Europe
19181,Ghana,GHA,2015,0.422574138064,0.39265741233,27849203.0,Africa
19512,Greece,GRC,2015,0.411099272363,0.460942628029,10659737.0,Europe
19771,Greenland,GRL,2015,0.570335268462,0.469353967254,56378.0,North America
19875,Grenada,GRD,2015,0.296363370141,0.306136615879,109603.0,North America
20258,Guam,GUM,2015,0.244220891487,0.239001699171,161851.0,Oceania
20330,Guatemala,GTM,2015,0.428641426922,0.406893524319,16252425.0,North America
20590,Guinea,GIN,2015,0.577361235829,0.527559670766,11432096.0,Africa
20849,Guinea-Bissau,GNB,2015,0.538534412248,0.488201611929,1737207.0,Africa
21108,Guyana,GUY,2015,0.462079832968,0.457769581495,767433.0,South America
21367,Haiti,HTI,2015,0.7498053353859999,0.77221055185,10695540.0,North America
21740,Honduras,HND,2015,0.452266986091,0.429788263909,9112904.0,North America
22258,Hungary,HUN,2015,0.381225534548,0.36177913008,9777925.0,Europe
22517,Iceland,ISL,2015,0.340409832415,0.384845155797,330237.0,Europe
22776,India,IND,2015,4.751352128260001,4.28114322425,1310152392.0,Asia
23035,Indonesia,IDN,2015,0.769534053178,0.916445261083,258383257.0,Asia
23294,Iran,IRN,2015,1.28736958711,0.899356225418,78492208.0,Asia
23553,Iraq,IRQ,2015,1.51564424378,1.1674023735,35572269.0,Asia
23812,Ireland,IRL,2015,0.242588514755,0.455261580022,4652420.0,Europe
24143,Israel,ISR,2015,0.394411656582,0.446032648333,7978496.0,Asia
24402,Italy,ITA,2015,0.381880157692,0.435406482379,60578489.0,Europe
24661,Jamaica,JAM,2015,0.34308856133,0.345452886149,2891024.0,North America
24912,Japan,JPN,2015,0.369992153025,0.101458778021,127985139.0,Asia
25172,Jordan,JOR,2015,1.59292223303,1.19289397267,9266573.0,Asia
25431,Kazakhstan,KAZ,2015,0.409168025424,0.384471232566,17572010.0,Asia
25690,Kenya,KEN,2015,0.550989412609,0.493885386053,47878339.0,Africa
25949,Kiribati,KIR,2015,1.12447642157,0.975258885542,110927.0,Oceania
26172,Kuwait,KWT,2015,0.7026613863810001,0.573129895542,3835588.0,Asia
26431,Kyrgyzstan,KGZ,2015,0.878095017406,0.783387121762,5959126.0,Asia
26690,Laos,LAO,2015,1.11823889125,1.31211220601,6741160.0,Asia
26977,Latvia,LVA,2015,0.391895478768,0.359182385304,1997675.0,Europe
27236,Lebanon,LBN,2015,1.39653131546,1.06967351148,6532681.0,Asia
27495,Lesotho,LSO,2015,0.5483948075189999,0.520097007929,2059011.0,Africa
27754,Liberia,LBR,2015,0.8043577065779999,0.708781875126,4472229.0,Africa
28013,Libya,LBY,2015,1.38236450231,1.07302106338,6418315.0,Africa
28531,Lithuania,LTU,2015,0.379443271596,0.345577491103,2931872.0,Europe
28846,Luxembourg,LUX,2015,0.231474092253,0.316540820899,566741.0,Europe
29177,Madagascar,MDG,2015,0.8272416015769999,0.721095610109,24234080.0,Africa
29436,Malawi,MWI,2015,0.7090639478799999,0.64611673122,16745305.0,Africa
29695,Malaysia,MYS,2015,0.385923802265,0.470382982668,30270965.0,Asia
